model,forecast_date,target,location_name,point,quantile_0.025,quantile_0.975
CU-select,2020-06-01,26 day ahead inc hosp,Nebraska,45,20,82
CU-select,2020-06-01,26 day ahead inc hosp,Nevada,27,9,51
CU-select,2020-06-01,26 day ahead inc hosp,New Hampshire,3,0,11
CU-select,2020-06-01,26 day ahead inc hosp,New Jersey,39,20,75
CU-select,2020-06-01,26 day ahead inc hosp,New Mexico,16,5,42
CU-select,2020-06-01,26 day ahead inc hosp,New York,172,97,344
CU-select,2020-06-01,26 day ahead inc hosp,North Carolina,426,138,855
CU-select,2020-06-01,26 day ahead inc hosp,North Dakota,1,0,7
CU-select,2020-06-01,26 day ahead inc hosp,Ohio,138,37,377
CU-select,2020-06-01,26 day ahead inc hosp,Oklahoma,27,2,119
CU-select,2020-06-01,26 day ahead inc hosp,Oregon,6,0,47
CU-select,2020-06-01,26 day ahead inc hosp,Pennsylvania,76,23,201
CU-select,2020-06-01,26 day ahead inc hosp,Rhode Island,4,0,9
CU-select,2020-06-01,26 day ahead inc hosp,South Carolina,59,19,159
CU-select,2020-06-01,26 day ahead inc hosp,South Dakota,0,0,7
CU-select,2020-06-01,26 day ahead inc hosp,Tennessee,70,22,173
CU-select,2020-06-01,26 day ahead inc hosp,Texas,188,78,513
CU-select,2020-06-01,26 day ahead inc hosp,Utah,7,1,18
CU-select,2020-06-01,26 day ahead inc hosp,Vermont,1,0,22
CU-select,2020-06-01,26 day ahead inc hosp,Virginia,319,126,670
CU-select,2020-06-01,26 day ahead inc hosp,Washington,21,6,61
CU-select,2020-06-01,26 day ahead inc hosp,West Virginia,9,0,84
CU-select,2020-06-01,26 day ahead inc hosp,Wisconsin,152,60,325
CU-select,2020-06-01,26 day ahead inc hosp,Wyoming,0,0,3
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Arizona,295,0,479
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Arkansas,24,0,51
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,California,288,0,713
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Colorado,48,0,137
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Delaware,17,0,47
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,District of Columbia,112,0,426
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Florida,138,0,244
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Georgia,108,0,240
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Idaho,2,0,4
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Illinois,109,0,306
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Indiana,3,0,27
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Iowa,0,0,2
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Kansas,5,0,15
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Louisiana,75,0,179
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Maine,9,0,15
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Minnesota,47,0,171
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Mississippi,64,0,100
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Missouri,92,0,151
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Montana,1,0,3
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,National,3744,1204,6326
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Nevada,68,0,159
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,New Hampshire,9,0,22
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,North Carolina,120,0,168
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,North Dakota,0,0,1
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Ohio,97,0,219
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Oklahoma,12,0,29
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Oregon,6,0,14
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,South Carolina,21,0,37
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,South Dakota,35,0,61
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Tennessee,41,0,66
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Utah,45,0,100
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Vermont,0,0,1
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,West Virginia,1,0,4
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Wisconsin,90,0,137
GT-DeepCOVID,2020-06-01,25 day ahead inc hosp,Wyoming,1,0,2
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Alabama,9,0,42
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Alaska,0,0,0
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Arizona,105,5,613
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Arkansas,18,0,158
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,California,505,136,1984
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Colorado,86,7,584
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Connecticut,11,0,32
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Delaware,1,0,7
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,District of Columbia,10,0,64
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Florida,69,16,228
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Georgia,38,4,158
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Hawaii,0,0,0
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Idaho,0,0,0
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Illinois,45,8,114
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Indiana,22,4,53
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Iowa,35,3,107
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Kansas,0,0,0
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Kentucky,3,0,19
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Louisiana,8,0,21
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Maine,3,0,29
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Maryland,31,5,77
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Massachusetts,45,7,183
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Michigan,17,2,80
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Minnesota,26,5,89
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Mississippi,8,0,23
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Missouri,14,0,47
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Montana,0,0,0
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,National,1493,314,6123
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Nebraska,14,0,100
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Nevada,15,0,82
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,New Hampshire,9,0,35
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,New Jersey,40,5,93
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,New Mexico,9,0,47
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,New York,22,6,67
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,North Carolina,28,4,117
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,North Dakota,2,0,13
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Ohio,48,14,148
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Oklahoma,1,0,6
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Oregon,3,0,8
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Pennsylvania,39,7,100
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Rhode Island,21,3,93
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,South Carolina,10,0,59
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,South Dakota,1,0,10
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Tennessee,12,0,98
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Texas,29,3,75
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Utah,10,0,27
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Vermont,0,0,0
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Virginia,60,15,218
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Washington,4,0,15
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,West Virginia,0,0,4
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Wisconsin,8,0,45
IHME-CurveFit,2020-06-01,28 day ahead inc hosp,Wyoming,0,0,5
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Alabama,41,11,193
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Alaska,1,0,6
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Arizona,66,15,445
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Arkansas,21,5,127
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,California,203,50,1005
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Colorado,37,10,114
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Connecticut,10,2,44
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Delaware,5,1,19
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,District of Columbia,6,2,27
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Florida,83,14,323
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Georgia,49,4,305
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Hawaii,0,0,0
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Idaho,2,1,10
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Illinois,81,16,337
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Indiana,39,11,143
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Iowa,30,8,129
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Kansas,4,1,17
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Kentucky,21,3,137
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Louisiana,23,4,82
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Maine,2,0,15
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Maryland,96,25,334
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Massachusetts,26,6,95
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Michigan,35,4,111
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Minnesota,58,9,354
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Mississippi,39,7,142
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Missouri,13,2,71
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Montana,1,0,3
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Nebraska,24,5,100
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Nevada,9,1,38
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,New Hampshire,5,1,24
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,New Jersey,68,12,230
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,New Mexico,11,2,55
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,New York,166,29,507
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,North Carolina,101,15,529
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,North Dakota,2,0,5
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Ohio,47,12,240
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Oklahoma,3,1,14
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Oregon,6,1,26
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Pennsylvania,32,8,153
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Puerto Rico,8,1,40
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Rhode Island,7,1,40
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,South Carolina,38,8,221
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,South Dakota,2,0,11
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Tennessee,13,4,85
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Texas,172,15,983
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Utah,16,1,100
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Vermont,0,0,1
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Virgin Islands,1,0,5
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Virginia,112,16,435
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Washington,26,4,95
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,West Virginia,3,1,18
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Wisconsin,32,5,166
LANL-GrowthRate,2020-06-01,25 day ahead inc hosp,Wyoming,0,0,2
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Alabama,32,24,39
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Alaska,0,0,0
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Arizona,103,61,140
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Arkansas,11,6,17
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,California,374,243,437
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Colorado,12,7,16
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Connecticut,11,4,20
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Delaware,2,1,3
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,District of Columbia,5,2,8
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Florida,47,38,59
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Georgia,37,24,52
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Hawaii,0,0,0
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Idaho,0,0,1
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Illinois,46,36,60
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Indiana,18,12,26
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Iowa,3,2,5
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Kansas,0,0,1
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Kentucky,20,9,32
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Louisiana,0,0,0
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Maine,4,2,6
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Maryland,40,28,65
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Massachusetts,8,5,12
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Michigan,4,2,6
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Minnesota,8,5,11
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Mississippi,31,24,41
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Missouri,22,17,29
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Montana,0,0,0
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,National,1343,909,1770
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Nebraska,2,1,6
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Nevada,11,6,21
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,New Hampshire,4,2,7
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,New Jersey,5,3,7
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,New Mexico,4,2,9
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,New York,7,5,12
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,North Carolina,69,46,90
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,North Dakota,1,0,2
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Ohio,19,13,27
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Oklahoma,6,3,10
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Oregon,8,6,9
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Pennsylvania,24,15,28
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Rhode Island,1,0,5
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,South Carolina,21,16,29
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,South Dakota,2,1,4
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Tennessee,8,4,11
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Texas,114,86,158
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Utah,6,4,8
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Vermont,0,0,0
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Virginia,105,71,137
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Washington,10,8,12
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,West Virginia,1,0,1
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Wisconsin,74,63,89
USACE-ERDC_SEIR,2020-06-01,25 day ahead inc hosp,Wyoming,1,0,3
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Alabama,88,79,108
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Alaska,0,0,1
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Arizona,154,129,243
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Arkansas,20,19,23
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,California,923,868,1465
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Colorado,54,52,65
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Connecticut,43,36,90
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Delaware,23,21,31
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,District of Columbia,40,35,60
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Florida,74,71,141
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Georgia,119,114,196
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Hawaii,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Idaho,5,4,7
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Illinois,362,344,442
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Indiana,95,88,136
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Iowa,46,41,83
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Kansas,9,8,10
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Kentucky,63,56,83
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Louisiana,111,100,172
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Maine,13,11,60
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Maryland,178,165,221
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Massachusetts,140,125,271
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Michigan,59,52,114
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Minnesota,37,30,82
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Mississippi,81,72,290
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Missouri,93,85,206
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Montana,0,0,0
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,National,4469,4051,7433
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Nebraska,26,22,31
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Nevada,48,44,63
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,New Hampshire,16,11,77
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,New Jersey,119,100,206
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,New Mexico,31,28,80
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,New York,172,149,307
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,North Carolina,152,137,287
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,North Dakota,7,5,14
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Ohio,93,86,227
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Oklahoma,21,18,32
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Oregon,4,3,20
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Pennsylvania,104,93,246
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Puerto Rico,21,16,35
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Rhode Island,20,18,94
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,South Carolina,96,81,260
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,South Dakota,13,11,19
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Tennessee,33,29,36
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Texas,292,275,310
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Utah,33,28,39
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Vermont,1,1,4
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Virginia,147,121,206
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Washington,53,48,77
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,West Virginia,5,1,7
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Wisconsin,134,120,156
COVID19SimCons-COVID19Sim,2020-06-01,27 day ahead inc hosp,Wyoming,2,1,2
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Alabama,35,0,168
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Alaska,1,0,18
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Arizona,142,37,247
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Arkansas,12,0,48
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,California,519,290,747
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Colorado,53,0,150
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Connecticut,42,0,169
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Delaware,19,0,77
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,District of Columbia,22,0,92
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Florida,69,0,176
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Georgia,102,0,212
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Hawaii,0,0,8
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Idaho,0,0,20
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Illinois,190,8,372
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Indiana,125,0,256
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Iowa,82,8,155
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Kansas,6,0,58
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Kentucky,56,0,127
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Louisiana,42,0,155
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Maine,5,0,27
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Maryland,160,20,300
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Massachusetts,124,0,314
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Michigan,131,0,291
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Minnesota,199,113,285
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Mississippi,80,0,169
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Missouri,59,0,152
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Montana,1,0,13
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Nebraska,50,0,102
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Nevada,31,0,95
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,New Hampshire,15,0,53
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,New Jersey,104,0,323
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,New Mexico,43,0,104
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,New York,127,0,409
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,North Carolina,106,18,194
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,North Dakota,16,0,46
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Ohio,135,18,253
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Oklahoma,17,0,70
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Oregon,13,0,60
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Pennsylvania,112,0,273
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Rhode Island,19,0,84
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,South Carolina,46,0,117
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,South Dakota,10,0,46
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Tennessee,25,0,114
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Texas,173,34,312
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Utah,22,0,66
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Vermont,1,0,23
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Virginia,191,56,326
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Washington,22,0,92
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,West Virginia,4,0,32
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Wisconsin,101,17,186
CovidActNow-SEIR_CAN,2020-06-01,27 day ahead inc hosp,Wyoming,1,0,15
CU-select,2020-06-01,27 day ahead inc hosp,Alabama,82,31,217
CU-select,2020-06-01,27 day ahead inc hosp,Alaska,0,0,4
CU-select,2020-06-01,27 day ahead inc hosp,Arizona,73,34,121
CU-select,2020-06-01,27 day ahead inc hosp,Arkansas,18,1,86
