hosp_id,hosp_name,date,active_confirmed,active_suspected,admitted,admitted_confirmed,admitted_suspected,alos_ventilator,bed_avail_criticalcare,bed_avail_intensivecare,bed_avail_other,bed_avail_surgical,bed_inuse_criticalcare,bed_inuse_intensivecare,bed_inuse_other,bed_inuse_surgical,discharged_alive,discharged_dead,ventilators_inuse
3101100,RWJ University Hospital Hamilton,2020-05-14,32,9,0,,,,0,4,1,39,10,,,31,3,0,9
3100240,RWJ University Hospital Rahway,2020-05-14,13,7,0,,,,0,0,0,31,7,,,13,1,0,4
3100480,RWJ University Hospital Somerset,2020-05-14,62,1,4,,,,0,0,19,102,23,,,40,3,1,18
RWJB,RWJBarnabas Health - Central Supply,2020-05-14,,,0,,,,,,,,,,,,,,
3100380,Robert Wood Johnson University Hospital,2020-05-14,128,6,11,,,,0,17,14,29,,39,,95,14,2,36
3100760,Saint Barnabas Medical Center,2020-05-14,116,18,0,,,,38,5,24,108,29,,,105,7,0,34
STC,Saint Clare's Health - Central Supply,2020-05-14,,,0,,,,,,,,,,,,,,
3100500,Saint Clare's Hospital Denville,2020-05-14,20,0,0,,,17.9,4,,4,78,7,0,1,12,3,0,8
3100502,Saint Clare's Hospital Dover,2020-05-14,24,1,1,,,29.1,0,1,12,76,0,7,4,14,2,0,12
3100960,Saint Michael's Medical Center,2020-05-14,28,8,0,,,10.0,,15,,127,,15,,21,5,1,14
3100700,Saint Peter's University Hospital,2020-05-14,69,1,8,,,8.98,,9,17,44,,19,5,46,8,2,13
3100910,Salem Medical Center,2020-05-14,10,13,1,,,10.0,,0,,87,,6,,7,5,0,4
ACS-SecMar,Secaucus Marriott,2020-05-14,25,10,,,,0.0,0,0,132,0,0,0,35,0,4,0,0
3100470,Shore Medical Center,2020-05-14,9,7,8,,,4.6,3,15,13,37,5,2,0,9,1,1,0
3100210,St. Francis Medical Center,2020-05-14,27,1,0,,,,,6,21,64,,9,,18,3,0,6
SJH,St. Joseph's Health - Central Supply,2020-05-14,,,0,,,,,,,,,,,,,,
3100190,St. Joseph's University Medical Center,2020-05-14,131,23,10,,,28.8,0,4,47,202,0,52,34,113,18,2,48
3100191,St. Joseph's Wayne Medical Center,2020-05-14,30,6,3,,,20.0,0,2,29,93,0,14,13,25,4,1,10
3100600,St. Luke's Warren Campus,2020-05-14,7,0,1,,,,,5,,51,,4,,3,2,0,4
3100060,St. Mary's General Hospital,2020-05-14,25,5,4,,,15.33,4,16,9,66,4,10,1,15,5,0,8
3100120,The Valley Hospital,2020-05-14,49,4,17,,,20.0,9,4,21,159,4,10,,33,4,2,7
3100270,Trinitas Regional Medical Center,2020-05-14,50,16,7,,,22.5,,0,,28,,18,,49,3,2,12
3101190,University Hospital,2020-05-14,53,9,11,,,7.5,,23,42,74,19,,2,41,10,1,20
4PPEVHS,Valley Health System - Central Supply,2020-05-14,,,0,,,,,,,,,,,,,,
VHS,Virtua Health System - Central Supply,2020-05-14,,,0,,,,,,,,,,,,,,
3100224,Virtua Marlton,2020-05-14,28,8,0,,,8.51,6,0,,48,2,12,,22,6,1,9
3100570,Virtua Memorial,2020-05-14,48,11,0,,,7.93,11,26,,68,8,13,2,36,15,3,8
3100290,Virtua Our Lady of Lourdes Hospital,2020-05-14,29,18,5,,,14.0,16,31,,48,11,16,,20,6,1,13
3100221,Virtua Voorhees,2020-05-14,59,21,28,,,10.94,3,24,,50,9,17,3,51,11,1,14
3100610,Virtua Willingboro Hospital,2020-05-14,20,6,0,,,12.5,,9,,24,,8,1,17,2,0,2
ATL,AtlantiCare - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
3100642,AtlantiCare Regional Medical Center City Division,2020-05-15,36,0,6,,,6.0,15,0,18,14,4,0,0,32,4,1,4
3100641,AtlantiCare Regional Medical Center Mainland Division,2020-05-15,40,0,3,,,6.0,10,0,0,22,9,0,0,31,7,1,8
FMSAtlanic,Atlantic City FMS,2020-05-15,11,0,2,,,,,,,16,,,,11,0,,
AHS,Atlantic Health System - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
3100580,Bergen New Bridge Medical Center,2020-05-15,16,1,0,,,0.0,0,7,77,97,0,6,3,7,2,0,3
3100110,Cape Regional Health System,2020-05-15,9,0,11,1,8,0.0,0,3,31,4,0,0,0,9,13,1,0
CHS,Capital Health - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
3100440,Capital Health Medical Center - Hopewell,2020-05-15,46,1,6,,,15.5,,2,23,39,,15,3,29,7,3,12
3100920,Capital Health Regional Medical Center,2020-05-15,43,5,0,,,9.0,,17,3,34,,9,1,38,4,0,7
3100250,CarePoint Health Bayonne Medical Center,2020-05-15,18,8,1,,,14.8,0,6,5,26,0,8,0,18,3,1,10
3100160,CarePoint Health Christ Hospital,2020-05-15,44,16,4,,,18.6,0,2,8,46,0,18,10,42,3,0,15
3100400,CarePoint Health Hoboken University Medical Center,2020-05-15,17,12,1,,,20.5,0,9,10,56,0,13,0,16,4,0,9
4PPECPH,CarePoint Heatlh - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
4PPECSHS,CentraState Healthcare System - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
3101110,CentraState Medical Center,2020-05-15,40,17,5,,,11.2,5,2,7,25,7,5,1,44,2,2,10
3100170,Chilton Medical Center - Atlantic Health System,2020-05-15,20,13,13,,,4.6,0,11,4,44,0,7,1,25,6,1,9
3100090,Clara Maass Medical Center,2020-05-15,74,1,0,,,,0,21,14,37,17,,,58,4,0,16
3100410,Community Medical Center,2020-05-15,64,44,0,,,,,32,12,33,10,,,98,5,2,1
4PPECHS,"Cooper Health System, The - Central Supply",2020-05-15,,,0,,,,,,,,,,,,,,
3100140,Cooper University Health Care,2020-05-15,84,7,3,,,14.47,0,19,0,83,0,38,0,53,8,2,36
3100310,Deborah Heart and Lung Center,2020-05-15,7,3,3,,,6.3,1,0,3,26,1,0,0,9,0,0,1
ACS-EO,East Orange ACS,2020-05-15,,,0,,,,,,,,,,,,,,
3100830,East Orange General Hospital,2020-05-15,17,5,0,,,9.0,0,0,0,0,0,13,0,5,4,1,8
FMSEdison,Edison FMS,2020-05-15,14,0,2,,,,,,111,,,,0,,1,0,0
3100450,Englewood Hospital,2020-05-15,43,2,1,,,14.2,,15,,55,,12,4,29,7,2,13
HMH,Hackensack Meridian Health - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
3101120,Hackensack Meridian Health Bayshore Medical Center,2020-05-15,24,9,0,,,8.86,5,0,0,19,6,0,0,28,4,1,3
3100010,Hackensack Meridian Health Hackensack University Medical Center,2020-05-15,151,10,1,,,13.6,15,0,0,93,80,0,17,74,7,4,62
3101080,Hackensack Meridian Health JFK Medical Center,2020-05-15,107,22,3,,,12.3,13,0,16,36,39,0,1,59,11,2,38
3100730,Hackensack Meridian Health Jersey Shore University Medical Center,2020-05-15,79,7,4,,,16.15,8,0,2,37,29,0,3,55,5,2,29
3100540,Hackensack Meridian Health Mountainside Medical Center,2020-05-15,26,6,0,,,9.0,,15,6,24,,6,,26,3,0,13
3100522,Hackensack Meridian Health Ocean Medical Center,2020-05-15,51,13,2,,,12.56,3,0,10,24,22,0,0,43,10,0,13
3100030,Hackensack Meridian Health Palisades Medical Center,2020-05-15,30,4,0,,,8.66,16,0,26,74,19,0,4,15,1,0,4
3101300,Hackensack Meridian Health Pascack Valley Medical Center,2020-05-15,6,1,1,,,10.0,4,0,0,2,3,0,0,4,2,1,2
3100392,Hackensack Meridian Health Raritan Bay Medical Center Old Bridge,2020-05-15,17,11,3,,,7.7,5,0,0,0,5,0,0,23,3,1,1
3100391,Hackensack Meridian Health Raritan Bay Medical Center Perth Amboy,2020-05-15,20,9,0,,,8.94,2,0,0,0,11,0,3,21,3,0,7
3100340,Hackensack Meridian Health Riverview Medical Center,2020-05-15,23,7,11,,,11.36,4,0,19,14,6,0,1,24,6,1,4
3101130,Hackensack Meridian Health Southern Ocean Medical Center,2020-05-15,10,10,4,,,16.09,1,0,4,36,3,0,0,19,2,0,3
3101150,Hackettstown Medical Center,2020-05-15,6,5,4,,,28.0,0,8,9,43,0,2,0,9,1,1,2
3100080,Holy Name Medical Center,2020-05-15,18,126,9,,,,5,40,0,86,12,8,20,90,1,1,6
3101189,Hudson Regional Hospital,2020-05-15,13,0,0,0,0,9.0,,8,,39,,4,,9,1,1,3
ACS-Hunterd,Hunterdon ACS,2020-05-15,,,0,,,,,,,,,,,,,,
4PPEHHS,Hunterdon Healthcare System - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
3100050,Hunterdon Medical Center,2020-05-15,13,33,9,,,23.1,0,13,26,55,0,17,0,29,12,0,8
IMC,Inspira Health - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
3100690,Inspira Medical Center Elmer,2020-05-15,3,3,0,,,4.17,0,5,0,94,0,1,0,4,0,0,0
310069A,Inspira Medical Center Mullica Hill,2020-05-15,28,16,5,,,5.05,0,60,0,244,0,4,0,29,5,3,3
3100324,Inspira Medical Center Vineland,2020-05-15,68,23,0,,,6.57,0,18,0,242,0,26,0,47,8,1,27
3100810,Inspira Medical Center Woodbury,2020-05-15,,,0,,,,,,,,,,,,,,
3100862,Jefferson Cherry Hill Hospital,2020-05-15,37,3,10,,,4.2,0,0,10,6,0,11,2,27,12,1,6
KHS,Jefferson Health New Jersey - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
3100863,Jefferson Stratford Hospital,2020-05-15,21,0,0,,,15.0,0,3,9,12,0,2,2,17,3,0,0
3100861,Jefferson Washington Township Hospital,2020-05-15,28,2,0,,,1.39,0,9,33,12,0,5,0,25,0,0,2
3100740,Jersey City Medical Center,2020-05-15,30,25,11,,,,0,12,18,71,14,,,41,7,1,11
3100750,Monmouth Medical Center,2020-05-15,24,3,3,,,,0,13,96,15,11,,,16,1,1,8
3100840,Monmouth Medical Center Southern Campus,2020-05-15,15,0,0,,,,19,1,0,12,11,,,4,1,0,6
3100150,Morristown Medical Center,2020-05-15,82,29,5,,,12.3,22,39,32,119,9,27,0,75,17,1,56
3100020,Newark Beth Israel Medical Center,2020-05-15,76,7,1,,,,5,20,87,132,3,28,5,47,7,1,19
3100280,Newton Medical Center,2020-05-15,19,6,0,,,13.8,0,7,32,40,0,6,2,17,4,0,5
3100510,Overlook Medical Center,2020-05-15,50,11,9,,,9.9,10,12,57,147,8,23,2,28,9,3,42
4PPEPMPH,Penn Medicine Princeton Health - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
3100100,Penn Medicine Princeton Medical Center,2020-05-15,38,0,1,,,10.4,6,,11,8,13,,1,24,4,0,10
3101100,RWJ University Hospital Hamilton,2020-05-15,27,8,0,,,,0,3,2,38,9,,,26,4,2,7
3100240,RWJ University Hospital Rahway,2020-05-15,13,7,2,,,,3,0,0,22,6,,,20,1,1,4
3100480,RWJ University Hospital Somerset,2020-05-15,60,1,5,,,,0,2,20,97,21,,,40,5,2,17
RWJB,RWJBarnabas Health - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
3100380,Robert Wood Johnson University Hospital,2020-05-15,108,11,2,,,,0,22,11,20,,37,,82,16,1,33
3100760,Saint Barnabas Medical Center,2020-05-15,115,24,13,,,,38,5,30,102,27,,,112,7,1,31
STC,Saint Clare's Health - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
3100500,Saint Clare's Hospital Denville,2020-05-15,18,0,1,,,17.5,4,,4,76,7,0,0,11,3,0,7
3100502,Saint Clare's Hospital Dover,2020-05-15,24,1,3,,,27.9,0,1,12,79,0,7,4,12,2,1,12
3100960,Saint Michael's Medical Center,2020-05-15,24,23,19,,,9.0,,18,,131,,17,,30,8,0,14
3100700,Saint Peter's University Hospital,2020-05-15,67,9,12,,,8.98,,7,16,48,,19,4,52,6,0,15
3100910,Salem Medical Center,2020-05-15,8,10,0,,,10.0,,4,,92,,6,,4,4,1,3
ACS-SecMar,Secaucus Marriott,2020-05-15,25,9,,,,0.0,0,0,133,0,0,0,34,0,4,0,0
3100470,Shore Medical Center,2020-05-15,12,7,4,,,4.6,3,15,13,40,4,3,0,12,1,0,0
3100210,St. Francis Medical Center,2020-05-15,27,4,6,,,18.0,,6,21,70,,11,,20,3,0,
SJH,St. Joseph's Health - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
3100190,St. Joseph's University Medical Center,2020-05-15,135,13,35,,,24.6,0,1,47,208,0,55,35,108,12,4,44
3100191,St. Joseph's Wayne Medical Center,2020-05-15,33,1,4,,,19.8,0,2,29,93,0,14,13,25,4,0,10
3100600,St. Luke's Warren Campus,2020-05-15,8,0,1,,,,,7,,53,,4,,4,0,0,3
3100060,St. Mary's General Hospital,2020-05-15,21,13,10,,,11.32,5,12,9,67,3,12,3,14,6,0,9
3100120,The Valley Hospital,2020-05-15,48,5,4,,,20.0,11,4,,169,4,10,,28,4,0,5
3100270,Trinitas Regional Medical Center,2020-05-15,45,16,0,,,22.2,,0,,37,,15,,46,5,0,12
3101190,University Hospital,2020-05-15,42,1,0,,,8.6,,17,36,100,17,,,26,9,1,20
4PPEVHS,Valley Health System - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
VHS,Virtua Health System - Central Supply,2020-05-15,,,0,,,,,,,,,,,,,,
3100224,Virtua Marlton,2020-05-15,26,5,1,,,8.51,5,0,,43,2,9,,20,4,2,7
3100570,Virtua Memorial,2020-05-15,46,16,8,,,7.7,8,28,,62,10,12,3,37,5,0,9
3100290,Virtua Our Lady of Lourdes Hospital,2020-05-15,28,15,0,,,15.0,17,33,,36,9,13,,21,3,0,12
3100221,Virtua Voorhees,2020-05-15,46,5,0,,,10.94,3,23,,73,8,16,5,22,17,0,15
3100610,Virtua Willingboro Hospital,2020-05-15,18,9,2,,,6.6,,11,,20,,8,1,18,1,0,2
ATL,AtlantiCare - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
3100642,AtlantiCare Regional Medical Center City Division,2020-05-16,31,0,0,,,7.0,14,0,12,26,2,0,2,27,3,2,4
3100641,AtlantiCare Regional Medical Center Mainland Division,2020-05-16,42,0,4,,,7.0,7,0,0,15,8,0,0,34,1,1,8
FMSAtlanic,Atlantic City FMS,2020-05-16,11,0,0,,,,,,,16,,,,11,0,,
AHS,Atlantic Health System - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
3100580,Bergen New Bridge Medical Center,2020-05-16,11,0,0,,,0.0,0,10,75,99,0,4,1,6,2,2,2
3100110,Cape Regional Health System,2020-05-16,11,0,13,1,12,2.0,0,5,26,4,0,1,0,10,10,1,1
CHS,Capital Health - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
3100440,Capital Health Medical Center - Hopewell,2020-05-16,45,2,5,,,15.6,,3,24,34,,14,2,31,5,0,12
3100920,Capital Health Regional Medical Center,2020-05-16,40,4,5,,,9.0,,12,1,32,,9,,35,8,1,7
3100250,CarePoint Health Bayonne Medical Center,2020-05-16,16,14,8,,,16.8,0,5,5,44,0,11,0,19,3,1,12
3100160,CarePoint Health Christ Hospital,2020-05-16,39,22,6,,,16.6,0,1,10,57,0,17,0,34,3,2,15
3100400,CarePoint Health Hoboken University Medical Center,2020-05-16,17,18,8,,,22.9,0,9,10,72,0,16,0,19,2,0,7
4PPECPH,CarePoint Heatlh - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
4PPECSHS,CentraState Healthcare System - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
3101110,CentraState Medical Center,2020-05-16,31,17,1,,,11.3,2,2,7,21,6,4,1,37,9,1,8
3100170,Chilton Medical Center - Atlantic Health System,2020-05-16,20,13,2,,,56.0,0,9,4,42,0,10,0,23,1,1,8
3100090,Clara Maass Medical Center,2020-05-16,72,3,10,,,,0,54,19,55,17,,,58,8,2,16
3100410,Community Medical Center,2020-05-16,55,50,8,,,,,33,4,68,10,,,95,8,3,5
4PPECHS,"Cooper Health System, The - Central Supply",2020-05-16,,,0,,,,,,,,,,,,,,
3100140,Cooper University Health Care,2020-05-16,87,14,24,,,15.53,0,19,0,85,0,40,0,61,14,0,32
3100310,Deborah Heart and Lung Center,2020-05-16,6,3,1,,,5.75,2,3,4,26,2,0,0,7,2,0,1
ACS-EO,East Orange ACS,2020-05-16,18,,0,,,,,,,,,,,19,2,,0
3100830,East Orange General Hospital,2020-05-16,19,4,3,,,11.0,0,0,0,0,0,13,0,8,2,0,8
FMSEdison,Edison FMS,2020-05-16,14,0,2,,,0.0,,,504,,,,13,,2,,0
3100450,Englewood Hospital,2020-05-16,44,1,7,,,13.9,,12,,57,,12,4,29,6,1,13
HMH,Hackensack Meridian Health - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
3101120,Hackensack Meridian Health Bayshore Medical Center,2020-05-16,24,17,13,,,8.92,3,0,0,12,7,0,0,35,4,1,4
3100010,Hackensack Meridian Health Hackensack University Medical Center,2020-05-16,146,15,13,,,13.78,15,0,0,102,78,0,14,77,11,2,63
3101080,Hackensack Meridian Health JFK Medical Center,2020-05-16,93,20,4,,,12.43,22,0,14,76,41,0,1,47,15,5,38
3100730,Hackensack Meridian Health Jersey Shore University Medical Center,2020-05-16,78,14,19,,,16.09,4,0,12,50,29,0,2,64,12,1,29
3100540,Hackensack Meridian Health Mountainside Medical Center,2020-05-16,25,11,7,,,9.0,,18,4,18,,10,,30,3,0,11
3100522,Hackensack Meridian Health Ocean Medical Center,2020-05-16,47,16,6,,,12.69,2,0,10,19,21,0,0,43,4,3,13
3100030,Hackensack Meridian Health Palisades Medical Center,2020-05-16,29,8,7,,,8.7,20,0,28,82,18,0,3,19,2,2,6
3101300,Hackensack Meridian Health Pascack Valley Medical Center,2020-05-16,7,1,1,,,13.0,4,0,0,2,3,0,0,6,0,0,3
3100392,Hackensack Meridian Health Raritan Bay Medical Center Old Bridge,2020-05-16,13,8,0,,,7.72,5,0,0,0,4,0,0,17,5,0,1
3100391,Hackensack Meridian Health Raritan Bay Medical Center Perth Amboy,2020-05-16,19,10,7,,,8.98,3,0,0,0,8,0,3,22,4,3,6
3100340,Hackensack Meridian Health Riverview Medical Center,2020-05-16,20,1,0,,,11.26,4,0,22,21,6,0,1,15,6,1,5
3101130,Hackensack Meridian Health Southern Ocean Medical Center,2020-05-16,11,5,0,,,15.88,2,0,4,42,4,0,1,13,0,0,4
3101150,Hackettstown Medical Center,2020-05-16,4,4,1,,,4.4,0,8,0,51,0,2,0,6,4,0,2
3100080,Holy Name Medical Center,2020-05-16,16,115,0,,,,11,36,0,83,6,12,20,90,3,0,5
3101189,Hudson Regional Hospital,2020-05-16,15,0,4,2,0,8.0,,8,,33,,5,,10,0,2,3
ACS-Hunterd,Hunterdon ACS,2020-05-16,,,0,,,,,,,,,,,,,,
4PPEHHS,Hunterdon Healthcare System - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
3100050,Hunterdon Medical Center,2020-05-16,13,32,7,,,24.1,0,12,24,52,0,15,0,30,7,1,8
IMC,Inspira Health - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
3100690,Inspira Medical Center Elmer,2020-05-16,3,2,0,,,4.17,0,5,0,95,0,0,0,4,1,0,0
310069A,Inspira Medical Center Mullica Hill,2020-05-16,23,13,4,,,5.02,0,62,0,254,0,4,0,26,8,4,2
3100324,Inspira Medical Center Vineland,2020-05-16,69,21,9,,,6.68,0,18,0,251,0,25,0,49,9,1,27
3100810,Inspira Medical Center Woodbury,2020-05-16,,,0,,,,,,,,,,,,,,
3100862,Jefferson Cherry Hill Hospital,2020-05-16,36,4,3,,,4.6,0,2,9,10,0,11,5,24,3,0,6
KHS,Jefferson Health New Jersey - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
3100863,Jefferson Stratford Hospital,2020-05-16,17,1,0,,,7.0,0,3,8,10,0,2,1,15,1,0,0
3100861,Jefferson Washington Township Hospital,2020-05-16,31,3,7,,,1.11,0,10,33,22,0,4,2,28,1,2,2
3100740,Jersey City Medical Center,2020-05-16,31,23,0,,,,0,14,20,70,14,,,40,1,0,11
3100750,Monmouth Medical Center,2020-05-16,25,13,13,,,,0,10,28,11,10,,,28,1,1,7
3100840,Monmouth Medical Center Southern Campus,2020-05-16,13,1,0,,,,19,1,0,12,9,,,5,1,0,6
3100150,Morristown Medical Center,2020-05-16,77,26,4,,,12.2,28,24,27,167,10,24,0,69,11,1,50
3100020,Newark Beth Israel Medical Center,2020-05-16,67,4,0,,,,5,22,88,155,3,27,0,41,4,0,20
3100280,Newton Medical Center,2020-05-16,15,8,3,,,8.3,0,9,47,26,0,3,2,18,4,1,4
3100510,Overlook Medical Center,2020-05-16,51,15,14,,,20.0,10,47,61,153,8,21,1,36,8,1,36
4PPEPMPH,Penn Medicine Princeton Health - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
3100100,Penn Medicine Princeton Medical Center,2020-05-16,34,13,14,,,10.4,4,,24,35,12,,0,35,5,0,9
3101100,RWJ University Hospital Hamilton,2020-05-16,28,5,0,,,,0,5,2,42,10,,,23,2,0,6
3100240,RWJ University Hospital Rahway,2020-05-16,12,9,3,,,,3,0,0,20,6,,,15,2,0,6
3100480,RWJ University Hospital Somerset,2020-05-16,55,1,4,,,,0,3,19,94,21,,,35,7,2,17
RWJB,RWJBarnabas Health - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
3100380,Robert Wood Johnson University Hospital,2020-05-16,100,6,4,,,,0,18,13,41,,41,1,65,15,2,32
3100760,Saint Barnabas Medical Center,2020-05-16,113,35,12,,,,26,4,28,115,34,,,114,3,0,32
STC,Saint Clare's Health - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
3100500,Saint Clare's Hospital Denville,2020-05-16,18,1,4,,,18.5,6,,4,57,7,0,1,11,2,1,8
3100502,Saint Clare's Hospital Dover,2020-05-16,24,0,1,,,27.7,0,2,12,94,0,7,4,12,1,1,12
3100960,Saint Michael's Medical Center,2020-05-16,16,19,0,,,8.0,,19,,140,,16,,19,8,3,14
3100700,Saint Peter's University Hospital,2020-05-16,60,10,1,,,9.16,,4,35,67,,17,3,50,6,1,12
3100910,Salem Medical Center,2020-05-16,10,14,9,,,11.0,,3,,84,,5,,8,3,0,3
ACS-SecMar,Secaucus Marriott,2020-05-16,24,9,,,,0.0,0,0,134,0,0,0,33,0,1,0,0
3100470,Shore Medical Center,2020-05-16,11,6,0,,,4.5,3,26,13,41,3,3,0,11,2,0,0
3100210,St. Francis Medical Center,2020-05-16,26,0,0,,,,,2,19,93,,10,,16,4,0,7
SJH,St. Joseph's Health - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
3100190,St. Joseph's University Medical Center,2020-05-16,137,10,34,,,24.7,0,1,47,208,0,55,35,108,10,4,40
3100191,St. Joseph's Wayne Medical Center,2020-05-16,26,4,3,,,17.3,0,2,29,93,0,14,13,25,4,1,9
3100600,St. Luke's Warren Campus,2020-05-16,8,0,1,,,,,6,,50,,3,,5,1,0,3
3100060,St. Mary's General Hospital,2020-05-16,20,25,16,,,11.32,2,13,9,62,5,12,4,18,3,2,9
3100120,The Valley Hospital,2020-05-16,38,5,0,,,20.0,12,3,0,36,3,11,,37,7,1,5
3100270,Trinitas Regional Medical Center,2020-05-16,40,14,1,,,22.0,,0,,46,,13,,41,6,2,11
3101190,University Hospital,2020-05-16,40,6,7,,,8.9,,15,24,80,18,,,28,3,1,20
4PPEVHS,Valley Health System - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
VHS,Virtua Health System - Central Supply,2020-05-16,,,0,,,,,,,,,,,,,,
3100224,Virtua Marlton,2020-05-16,24,13,9,,,8.34,8,1,,51,2,9,,26,3,0,6
3100570,Virtua Memorial,2020-05-16,47,12,6,,,7.7,11,24,,62,6,14,2,37,9,0,7
3100290,Virtua Our Lady of Lourdes Hospital,2020-05-16,28,18,7,,,15.23,16,31,,53,8,16,1,21,3,1,13
3100221,Virtua Voorhees,2020-05-16,43,6,9,,,11.19,6,26,,61,8,16,2,23,8,3,13
3100610,Virtua Willingboro Hospital,2020-05-16,17,9,1,,,3.0,,10,,21,,9,1,16,2,0,3
ATL,AtlantiCare - Central Supply,2020-05-17,,,0,,,,,,,,,,,,,,
3100642,AtlantiCare Regional Medical Center City Division,2020-05-17,32,0,3,,,6.0,11,0,16,7,3,0,2,27,1,1,4
3100641,AtlantiCare Regional Medical Center Mainland Division,2020-05-17,41,1,3,,,6.0,7,0,0,15,9,0,0,33,2,1,8
FMSAtlanic,Atlantic City FMS,2020-05-17,12,0,1,,,,,,,15,,,,12,0,,
AHS,Atlantic Health System - Central Supply,2020-05-17,,,0,,,,,,,,,,,,,,
3100580,Bergen New Bridge Medical Center,2020-05-17,13,2,5,,,9.0,0,8,65,92,0,6,3,7,0,1,3
3100110,Cape Regional Health System,2020-05-17,11,1,9,0,9,1.0,0,2,30,6,0,1,0,10,7,0,1
CHS,Capital Health - Central Supply,2020-05-17,,,0,,,,,,,,,,,,,,
3100440,Capital Health Medical Center - Hopewell,2020-05-17,50,2,7,,,15.8,,1,24,36,,15,3,34,2,0,13
3100920,Capital Health Regional Medical Center,2020-05-17,39,3,0,,,9.0,,14,1,25,,8,,34,2,0,8
3100250,CarePoint Health Bayonne Medical Center,2020-05-17,15,15,1,,,17.6,0,3,6,41,0,13,0,17,0,1,9
3100160,CarePoint Health Christ Hospital,2020-05-17,42,16,0,,,15.3,0,0,9,60,0,18,0,40,1,0,17
3100400,CarePoint Health Hoboken University Medical Center,2020-05-17,16,19,2,,,22.3,0,10,10,72,0,15,0,20,2,0,6
4PPECPH,CarePoint Heatlh - Central Supply,2020-05-17,,,0,,,,,,,,,,,,,,
4PPECSHS,CentraState Healthcare System - Central Supply,2020-05-17,,,0,,,,,,,,,,,,,,
3101110,CentraState Medical Center,2020-05-17,31,17,1,,,11.3,5,2,7,28,6,5,1,36,1,0,6
3100170,Chilton Medical Center - Atlantic Health System,2020-05-17,18,8,0,,,19.0,0,10,4,34,0,8,0,18,0,1,6
3100090,Clara Maass Medical Center,2020-05-17,68,1,0,,,,0,55,16,52,17,,,52,1,0,16
3100410,Community Medical Center,2020-05-17,51,60,10,,,,,32,7,65,19,,,92,2,2,7
4PPECHS,"Cooper Health System, The - Central Supply",2020-05-17,,,0,,,,,,,,,,,,,,
3100140,Cooper University Health Care,2020-05-17,86,28,23,,,16.66,0,19,0,85,0,42,0,72,9,1,32
3100310,Deborah Heart and Lung Center,2020-05-17,7,4,3,,,8.3,1,4,4,29,2,0,0,9,1,0,1
ACS-EO,East Orange ACS,2020-05-17,17,,1,,,,,,,23,,,,17,2,,0
3100830,East Orange General Hospital,2020-05-17,18,8,6,,,10.0,0,0,0,0,0,13,0,13,3,0,11
FMSEdison,Edison FMS,2020-05-17,13,0,0,,,,,,504,,,,13,,1,,
3100450,Englewood Hospital,2020-05-17,40,2,3,,,15.9,,14,,55,,10,3,29,4,2,10
HMH,Hackensack Meridian Health - Central Supply,2020-05-17,,,0,,,,,,,,,,,,,,
3101120,Hackensack Meridian Health Bayshore Medical Center,2020-05-17,24,17,1,,,8.98,1,0,0,6,6,0,0,35,1,0,4
3100010,Hackensack Meridian Health Hackensack University Medical Center,2020-05-17,132,15,1,,,13.89,15,0,0,112,69,0,14,69,9,6,56
3101080,Hackensack Meridian Health JFK Medical Center,2020-05-17,90,20,5,,,12.6,24,0,14,74,39,0,1,45,6,2,37
3100730,Hackensack Meridian Health Jersey Shore University Medical Center,2020-05-17,74,19,8,,,16.27,4,0,14,34,28,0,2,65,6,1,24
3100540,Hackensack Meridian Health Mountainside Medical Center,2020-05-17,23,9,0,,,9.0,,9,3,20,,9,,23,4,0,11
3100522,Hackensack Meridian Health Ocean Medical Center,2020-05-17,43,16,0,,,12.79,4,0,9,14,21,0,0,38,3,1,12
