state,statename,collectionDate,InpatBeds_Occ_AnyPat_Est,InpatBeds_Occ_AnyPat_LoCI,InpatBeds_Occ_AnyPat_UpCI,InpatBeds_Occ_AnyPat_Est_Avail,InBedsOccAnyPat__Numbeds_Est,InBedsOccAnyPat__Numbeds_LoCI,InBedsOccAnyPat__Numbeds_UpCI,InpatBeds_Occ_COVID_Est,InpatBeds_Occ_COVID_LoCI,InpatBeds_Occ_COVID_UpCI,InBedsOccCOVID__Numbeds_Est,InBedsOccCOVID__Numbeds_LoCI,InBedsOccCOVID__Numbeds_UpCI,ICUBeds_Occ_AnyPat_Est,ICUBeds_Occ_AnyPat_LoCI,ICUBeds_Occ_AnyPat_UpCI,ICUBeds_Occ_AnyPat_Est_Avail,ICUBedsOccAnyPat__N_ICUBeds_Est,ICUBedsOccAnyPat__N_ICUBeds_LoCI,ICUBedsOccAnyPat__N_ICUBeds_UpCI,Notes
MT,Montana,21APR2020,1080,397,1762,1864,38.3,25.2,51.5,64,0,155,2.3,0.1,4.9,73,13,134,155,32.1,13.7,50.4,
MT,Montana,22APR2020,1144,447,1840,1804,38.8,25.7,51.9,45,1,106,1.5,0.0,3.3,63,15,111,161,27.6,14.9,40.4,
MT,Montana,23APR2020,1166,460,1872,1507,43.6,28.3,58.9,41,0,84,1.5,0.3,2.8,66,11,121,150,30.6,14.0,47.2,
MT,Montana,24APR2020,1118,463,1773,1798,38.0,26.8,49.2,31,3,59,1.0,0.3,1.8,75,13,136,136,34.2,16.7,51.6,
MT,Montana,25APR2020,999,370,1627,1918,34.2,22.6,45.9,33,1,68,1.1,0.2,2.1,75,15,135,136,35.6,21.4,49.8,
MT,Montana,26APR2020,1131,462,1801,1778,38.8,27.6,50.1,52,0,116,1.8,0.0,3.6,84,14,154,130,39.8,20.2,59.4,
MT,Montana,27APR2020,1168,459,1877,1741,40.1,28.7,51.6,59,0,123,2.0,0.2,3.8,98,19,177,117,45.6,22.1,69.1,
MT,Montana,28APR2020,1173,488,1858,1749,40.3,29.6,50.9,61,0,129,2.1,0.2,4.0,86,14,157,125,40.2,19.2,61.2,
MT,Montana,29APR2020,1281,529,2033,1646,43.8,30.4,57.2,52,2,101,1.8,0.4,3.1,83,13,154,135,39.6,20.6,58.7,
MT,Montana,30APR2020,1166,449,1883,1761,39.8,26.2,53.5,30,1,60,1.0,0.2,1.9,83,15,152,135,38.3,19.9,56.6,
MT,Montana,01MAY2020,1184,520,1847,1766,40.4,29.9,51.0,22,1,44,0.7,0.2,1.3,73,15,131,150,33.7,17.6,49.9,
MT,Montana,02MAY2020,1095,461,1730,1908,37.2,26.2,48.1,17,0,39,0.6,0.0,1.1,81,18,143,143,36.1,19.8,52.5,
MT,Montana,03MAY2020,1063,424,1703,1939,35.4,23.5,47.3,29,3,55,1.0,0.3,1.7,85,15,154,139,37.9,17.5,58.2,
MT,Montana,04MAY2020,1091,455,1727,1912,36.3,24.7,47.8,31,3,60,1.0,0.3,1.8,90,22,157,134,40.1,21.6,58.5,
MT,Montana,05MAY2020,1220,526,1915,1760,40.8,28.3,53.2,30,0,61,1.0,0.2,1.9,95,28,163,123,42.7,26.5,58.9,
MT,Montana,06MAY2020,1241,546,1936,1726,41.6,29.7,53.6,33,6,59,1.1,0.5,1.7,88,13,163,135,40.1,19.2,60.9,
MT,Montana,07MAY2020,1277,106,2449,1701,43.0,31.4,54.7,25,0,54,0.8,0.2,1.5,101,0,239,125,44.6,16.2,72.9,
MT,Montana,08MAY2020,1468,321,2616,1458,49.3,37.7,60.9,39,5,74,1.3,0.7,2.0,120,0,253,103,53.8,25.5,82.1,
MT,Montana,09MAY2020,1397,806,1989,1485,47.7,40.6,54.8,29,17,41,1.0,0.6,1.3,131,31,230,117,57.8,29.4,86.3,
MT,Montana,10MAY2020,1248,554,1941,1786,43.4,36.6,50.2,17,0,40,0.6,0.0,1.2,110,43,177,109,44.0,29.9,58.2,
MT,Montana,11MAY2020,1337,305,2369,1696,44.1,34.5,53.6,26,0,63,0.9,0.1,1.6,97,0,212,135,44.9,20.9,69.0,
MT,Montana,12MAY2020,1514,733,2296,1519,49.9,42.1,57.8,22,4,40,0.7,0.2,1.2,126,36,216,100,51.9,29.7,74.1,
MT,Montana,13MAY2020,1584,759,2409,1394,52.9,44.4,61.4,22,0,45,0.8,0.1,1.5,136,32,240,91,60.6,38.1,83.1,
MT,Montana,14MAY2020,1549,719,2380,1423,52.0,42.9,61.2,29,0,61,1.0,0.1,1.9,122,32,211,106,54.3,34.9,73.6,
MT,Montana,15MAY2020,1510,676,2344,1462,50.8,41.3,60.3,24,2,46,0.8,0.2,1.4,102,26,177,125,44.9,29.1,60.7,
MT,Montana,16MAY2020,1476,659,2294,1490,49.9,40.9,58.8,13,0,26,0.4,0.0,0.9,80,22,138,142,35.2,22.2,48.2,
MT,Montana,17MAY2020,1473,215,2730,1450,49.6,36.2,63.0,15,0,33,0.5,0.0,1.1,107,0,237,114,47.6,18.3,76.9,
MT,Montana,18MAY2020,1635,271,2999,1302,55.8,40.1,71.5,28,0,60,1.0,0.0,2.0,115,0,246,109,52.1,23.0,81.2,
MT,Montana,19MAY2020,1663,282,3043,1265,56.8,41.2,72.4,21,0,48,0.7,0.1,1.4,106,1,226,116,47.7,20.5,74.8,
MT,Montana,20MAY2020,1672,371,2973,1211,57.0,44.3,69.6,17,0,37,0.6,0.0,1.3,97,2,192,125,43.8,26.0,61.6,
MT,Montana,21MAY2020,1606,1059,2152,479,56.1,46.9,65.3,22,4,42,0.8,0.0,1.6,122,66,177,40,56.3,39.8,72.7,
MT,Montana,22MAY2020,992,422,1561,1188,47.4,34.9,59.9,22,0,47,1.1,0.0,2.1,63,7,119,128,38.3,23.2,53.4,
MT,Montana,23MAY2020,904,377,1431,1251,41.9,29.9,54.0,20,0,41,0.9,0.1,1.8,64,11,116,128,33.3,18.6,48.0,
MT,Montana,24MAY2020,882,393,1371,1271,40.4,29.8,51.1,13,0,33,0.6,0.0,1.5,55,12,98,132,28.6,17.6,39.5,
MT,Montana,25MAY2020,811,350,1272,1394,37.7,28.4,47.1,22,0,48,1.0,0.0,2.2,58,13,103,129,30.9,20.5,41.4,
MT,Montana,26MAY2020,831,369,1292,1310,37.6,28.2,47.0,17,2,34,0.8,0.1,1.5,58,12,103,107,31.0,18.4,43.7,
MT,Montana,27MAY2020,899,343,1455,1228,42.0,30.3,53.7,19,1,38,0.9,0.1,1.7,54,4,103,117,32.5,22.9,42.1,
MT,Montana,28MAY2020,887,242,1531,1201,41.7,27.7,55.8,12,0,34,0.6,0.0,1.6,40,0,87,128,23.2,7.4,39.0,
MT,Montana,29MAY2020,931,0,2322,2024,43.9,24.9,63.0,1,0,18,0.3,0.0,0.8,48,0,170,203,29.7,0.0,60.5,
MT,Montana,30MAY2020,1478,196,2759,1362,50.3,33.9,66.8,31,5,70,1.1,0.2,2.3,99,10,189,137,39.4,26.5,52.2,
MT,Montana,31MAY2020,1514,237,2791,1325,51.6,36.0,67.2,45,5,92,1.5,0.2,3.0,101,7,196,135,40.3,26.8,53.7,
MT,Montana,01JUN2020,1533,250,2816,1306,52.3,37.7,66.9,35,5,74,1.2,0.2,2.5,111,13,210,125,44.6,28.8,60.3,
MT,Montana,02JUN2020,1640,250,3031,1199,56.1,40.3,71.8,39,5,73,1.3,0.2,2.5,130,0,259,107,52.2,27.7,76.8,
NC,North Carolina,01APR2020,12823,5162,20484,9328,58.0,46.8,69.2,1608,32,3801,7.3,0.2,15.8,1286,289,2284,724,63.4,50.1,76.7,
NC,North Carolina,02APR2020,11904,4874,18934,10247,53.8,42.2,65.5,1452,32,3488,6.6,0.2,14.6,1242,210,2275,792,60.5,40.6,80.4,
NC,North Carolina,03APR2020,11562,4627,18496,10240,53.1,41.7,64.5,1495,32,3647,6.9,0.2,15.6,1271,144,2399,783,61.3,48.6,74.1,
NC,North Carolina,04APR2020,11402,4507,18298,10170,53.0,41.8,64.1,1520,32,3745,7.1,0.2,16.2,1270,139,2401,787,61.2,48.5,74.0,
NC,North Carolina,05APR2020,11338,4528,18147,10525,51.9,41.4,62.4,1327,0,3424,6.1,0.0,14.1,1262,188,2337,803,61.1,50.2,72.0,
NC,North Carolina,06APR2020,11614,4848,18380,9399,56.0,45.2,66.8,1294,69,3070,6.2,0.4,13.6,1281,248,2314,747,61.3,51.7,70.9,
NC,North Carolina,07APR2020,11702,5272,18132,9772,54.0,45.6,62.3,874,455,1294,4.0,2.8,5.3,1368,376,2360,758,64.6,54.5,74.7,
NC,North Carolina,08APR2020,12099,5585,18613,8951,57.4,48.2,66.7,933,521,1346,4.4,3.0,5.9,1346,357,2335,760,63.5,52.6,74.3,
NC,North Carolina,09APR2020,12629,5982,19276,8366,58.5,48.7,68.2,891,477,1304,4.1,2.8,5.5,1629,672,2587,508,64.1,55.2,72.9,
NC,North Carolina,10APR2020,12411,6207,18616,9570,56.4,47.7,65.2,960,547,1372,4.4,3.2,5.5,1552,467,2637,1050,60.0,53.1,67.0,
NC,North Carolina,11APR2020,12126,6025,18226,9478,56.8,48.2,65.5,859,489,1230,4.0,2.8,5.2,1648,477,2820,961,62.9,54.4,71.4,
NC,North Carolina,12APR2020,11879,5874,17884,9466,55.1,47.4,62.7,766,418,1114,3.5,2.5,4.6,1594,499,2689,1029,61.2,51.9,70.4,
NC,North Carolina,13APR2020,11779,5790,17769,9922,53.5,45.6,61.5,854,475,1234,3.9,2.8,5.0,1688,584,2792,953,60.6,54.7,66.4,
NC,North Carolina,14APR2020,12242,6809,17675,9729,56.4,49.0,63.7,836,523,1148,3.8,2.9,4.8,1759,698,2819,1023,62.5,55.4,69.6,
NC,North Carolina,15APR2020,12455,6987,17923,9215,57.5,50.6,64.4,834,484,1184,3.8,2.8,4.9,1766,683,2849,1050,62.7,55.5,70.0,
NC,North Carolina,16APR2020,12433,7053,17813,9190,57.2,50.6,63.8,756,466,1046,3.5,2.7,4.3,1774,756,2792,1042,57.1,50.2,64.0,
NC,North Carolina,17APR2020,12506,7404,17609,9274,56.6,50.2,63.0,614,356,871,2.8,2.2,3.4,1717,738,2697,1388,55.3,46.7,63.9,
NC,North Carolina,18APR2020,12340,7319,17361,9780,54.8,47.6,62.0,595,333,857,2.6,2.0,3.2,1667,678,2656,1438,54.2,45.3,63.0,
NC,North Carolina,19APR2020,12217,7259,17174,10339,54.2,47.4,60.9,646,355,938,2.9,2.2,3.6,1669,685,2652,1409,54.2,45.7,62.7,
NC,North Carolina,20APR2020,12742,7338,18146,10188,56.4,49.8,63.1,681,376,987,3.0,2.3,3.8,1716,726,2707,1377,55.8,47.9,63.6,
NC,North Carolina,21APR2020,13990,9173,18807,8564,61.3,56.1,66.4,600,338,861,2.6,2.0,3.2,1781,953,2609,1178,57.6,50.4,64.8,
NC,North Carolina,22APR2020,14023,8795,19251,8935,61.3,56.7,66.0,700,435,965,3.1,2.4,3.7,1696,863,2529,1090,57.3,50.1,64.6,
NC,North Carolina,23APR2020,14282,8742,19823,8925,62.1,57.3,66.8,731,425,1037,3.2,2.4,4.0,1616,726,2507,1204,58.0,49.4,66.6,
NC,North Carolina,24APR2020,14262,8815,19708,8972,61.6,56.8,66.4,763,460,1065,3.3,2.5,4.1,1566,675,2457,1232,56.1,46.7,65.5,
NC,North Carolina,25APR2020,13999,8688,19310,9124,60.3,55.5,65.0,729,423,1036,3.1,2.3,4.0,1605,716,2494,1179,57.3,48.4,66.3,
NC,North Carolina,26APR2020,13850,8533,19167,9426,59.9,55.1,64.7,788,473,1102,3.4,2.6,4.2,1575,703,2446,1242,56.5,48.0,64.9,
NC,North Carolina,27APR2020,14221,8532,19911,8928,61.1,55.9,66.2,821,491,1151,3.5,2.6,4.4,1533,636,2429,1011,54.1,46.0,62.3,
NC,North Carolina,28APR2020,14512,8675,20348,8579,62.6,57.3,67.9,754,418,1090,3.3,2.4,4.1,1558,640,2475,970,61.2,53.7,68.7,
NC,North Carolina,29APR2020,14511,8841,20181,8379,62.8,57.2,68.4,849,495,1202,3.7,2.7,4.6,1502,580,2424,1171,59.4,50.3,68.6,
NC,North Carolina,30APR2020,14099,8317,19880,9099,61.5,56.0,67.0,842,480,1204,3.7,2.7,4.6,1597,642,2552,1106,59.9,51.7,68.2,
NC,North Carolina,01MAY2020,14265,8680,19850,8617,61.4,55.7,67.1,820,488,1152,3.5,2.7,4.3,1645,729,2562,1023,60.7,52.8,68.5,
NC,North Carolina,02MAY2020,13809,8556,19061,8258,60.4,55.1,65.8,807,493,1120,3.5,2.7,4.4,1587,815,2359,784,60.2,52.5,67.9,
NC,North Carolina,03MAY2020,12967,7804,18129,9057,58.9,53.7,64.0,804,464,1143,3.7,2.6,4.7,1330,573,2087,1039,56.1,48.7,63.6,
NC,North Carolina,04MAY2020,13373,8070,18675,8731,60.5,55.3,65.7,869,514,1223,3.9,2.9,4.9,1378,597,2160,993,58.1,48.4,67.9,
NC,North Carolina,05MAY2020,13856,7994,19717,7209,62.9,56.0,69.8,739,402,1076,3.3,2.5,4.2,1448,510,2385,806,61.1,53.2,68.9,
NC,North Carolina,06MAY2020,12996,7054,18937,8071,61.7,54.2,69.1,672,365,980,3.2,2.4,4.0,1417,522,2313,839,62.8,55.4,70.2,
NC,North Carolina,07MAY2020,12936,6304,19567,9268,61.4,52.1,70.7,682,332,1032,3.2,2.5,4.0,1455,418,2492,945,63.6,56.3,70.9,
NC,North Carolina,08MAY2020,13624,6918,20330,9045,61.2,52.3,70.1,722,340,1104,3.2,2.5,4.0,1503,425,2581,935,62.5,53.3,71.7,
NC,North Carolina,09MAY2020,13184,8154,18214,11963,58.4,50.1,66.8,691,245,1136,3.0,1.5,4.6,1535,752,2318,1638,62.8,53.0,72.6,
NC,North Carolina,10MAY2020,15950,10399,21500,5737,63.1,54.4,71.8,991,635,1348,3.9,2.9,4.9,1800,874,2727,458,56.4,47.1,65.7,
NC,North Carolina,11MAY2020,12799,7040,18559,8754,59.0,49.9,68.1,722,349,1095,3.3,2.4,4.2,1380,419,2341,829,61.1,50.6,71.7,
NC,North Carolina,12MAY2020,12965,7124,18807,8202,60.2,53.2,67.3,727,391,1064,3.4,2.5,4.2,1322,378,2266,969,59.8,50.4,69.2,
NC,North Carolina,13MAY2020,13098,7177,19020,8315,61.6,53.9,69.4,691,335,1047,3.3,2.4,4.1,1391,439,2342,922,60.7,51.9,69.5,
NC,North Carolina,14MAY2020,13432,7413,19451,7694,62.8,55.3,70.3,778,408,1149,3.6,2.8,4.5,1428,445,2411,851,61.8,52.2,71.4,
NC,North Carolina,15MAY2020,13063,7104,19022,8214,62.2,54.9,69.6,744,383,1105,3.5,2.7,4.4,1385,422,2348,919,60.7,50.9,70.6,
NC,North Carolina,16MAY2020,13209,7279,19139,7966,62.2,55.1,69.3,775,425,1126,3.7,2.8,4.5,1352,464,2239,935,58.9,51.2,66.5,
NC,North Carolina,17MAY2020,12855,7025,18686,8332,60.7,53.6,67.8,773,417,1130,3.7,2.8,4.5,1378,476,2281,909,60.3,52.4,68.1,
NC,North Carolina,18MAY2020,13092,6448,19735,8717,61.6,54.3,68.9,758,360,1155,3.6,2.7,4.5,1379,287,2472,1059,60.2,49.5,70.8,
NC,North Carolina,19MAY2020,14446,7488,21405,7404,66.1,58.3,73.9,826,415,1236,3.8,2.8,4.7,1520,430,2609,913,62.5,53.5,71.4,
NC,North Carolina,20MAY2020,14858,7760,21957,6941,68.2,60.4,75.9,841,417,1265,3.9,2.9,4.8,1595,457,2734,840,65.5,56.2,74.9,
NC,North Carolina,21MAY2020,14975,7116,22835,7694,68.5,61.0,76.0,884,412,1356,4.0,3.0,5.1,1552,346,2758,998,63.7,54.0,73.5,
NC,North Carolina,22MAY2020,15714,8374,23054,6510,69.6,61.3,78.0,875,408,1343,3.9,2.7,5.0,1564,510,2617,877,61.4,52.6,70.2,
NC,North Carolina,23MAY2020,14529,7474,21584,7684,65.4,57.1,73.7,888,399,1377,4.0,2.9,5.1,1480,446,2513,961,60.6,53.2,68.0,
NC,North Carolina,24MAY2020,14274,7799,20748,7128,64.3,57.1,71.6,913,463,1364,4.1,3.0,5.3,1447,514,2380,947,59.5,53.4,65.6,
NC,North Carolina,25MAY2020,13758,7300,20215,7757,64.2,57.1,71.2,931,453,1409,4.3,3.1,5.6,1463,504,2423,938,61.2,54.3,68.1,
NC,North Carolina,26MAY2020,14049,7466,20633,7837,65.3,57.0,73.7,918,506,1331,4.3,3.2,5.3,1466,574,2358,653,61.0,54.6,67.3,
NC,North Carolina,27MAY2020,14441,7635,21247,6983,65.7,56.2,75.2,805,340,1269,3.7,2.3,5.0,1330,371,2290,820,62.5,55.2,69.7,
NC,North Carolina,28MAY2020,14324,6049,22599,6233,67.0,56.2,77.9,830,389,1271,3.9,2.6,5.1,1389,653,2124,283,65.2,58.0,72.4,
NC,North Carolina,29MAY2020,13184,4993,21375,9639,64.0,51.8,76.3,672,246,1098,3.3,2.5,4.1,1064,0,2288,1262,62.0,55.8,68.2,
NC,North Carolina,30MAY2020,14284,7240,21328,8075,62.6,51.0,74.2,730,275,1185,3.2,2.3,4.1,1440,436,2445,936,61.9,54.1,69.7,
NC,North Carolina,31MAY2020,14162,7164,21161,8376,61.5,50.0,73.1,777,326,1228,3.4,2.3,4.4,1348,355,2341,1030,58.0,49.8,66.2,
NC,North Carolina,01JUN2020,14466,7317,21615,7892,63.4,52.1,74.7,789,310,1269,3.5,2.3,4.6,1429,402,2457,949,61.4,54.0,68.8,
NC,North Carolina,02JUN2020,14832,7495,22168,7527,65.0,53.2,76.8,726,232,1219,3.2,1.9,4.4,1472,432,2513,906,63.2,53.9,72.5,
ND,North Dakota,01APR2020,920,29,1811,1341,40.7,27.2,54.2,47,0,96,2.1,0.9,3.2,81,0,209,81,49.8,6.2,93.3,
ND,North Dakota,02APR2020,898,21,1776,1362,39.7,27.6,51.9,44,0,92,1.9,0.4,3.5,88,0,219,59,59.8,15.1,99.7,
ND,North Dakota,03APR2020,873,4,1741,1388,38.6,27.0,50.2,66,0,145,2.9,1.3,4.6,84,0,212,76,52.3,12.8,91.8,
ND,North Dakota,04APR2020,834,17,1652,1426,36.9,25.8,48.0,54,0,116,2.4,0.7,4.0,86,0,214,73,53.9,14.9,92.9,
ND,North Dakota,05APR2020,784,16,1551,1477,34.4,23.4,45.5,51,0,104,2.3,0.8,3.7,82,2,200,78,51.4,18.8,84.0,
ND,North Dakota,06APR2020,809,43,1575,1452,35.8,23.9,47.6,80,4,160,3.5,1.7,5.4,80,0,196,80,50.0,21.9,78.1,
ND,North Dakota,07APR2020,842,0,1695,1424,37.2,23.6,50.7,68,0,147,3.0,0.8,5.2,84,0,208,75,52.8,14.4,91.3,
ND,North Dakota,08APR2020,844,69,1619,1499,36.0,29.4,42.6,81,0,171,3.5,1.6,5.4,96,1,217,91,51.5,38.5,64.6,
ND,North Dakota,09APR2020,661,0,1465,1743,32.9,26.0,39.8,54,0,130,2.7,1.4,3.9,57,0,159,146,37.1,29.4,44.8,
ND,North Dakota,10APR2020,630,109,1152,1341,32.0,23.6,40.3,39,0,91,2.0,0.6,3.4,51,0,105,95,34.9,23.1,46.8,
ND,North Dakota,11APR2020,746,260,1231,1207,31.4,23.6,39.2,68,14,122,3.0,1.1,4.8,61,18,107,85,29.5,13.1,45.9,
ND,North Dakota,12APR2020,749,40,1458,1665,31.0,24.3,37.7,43,0,96,1.8,0.2,3.3,64,1,136,134,31.8,15.9,47.8,
ND,North Dakota,13APR2020,806,57,1556,1165,39.5,17.3,61.6,57,1,113,2.8,1.3,4.3,71,7,146,121,35.3,19.9,50.8,
ND,North Dakota,14APR2020,799,19,1578,1178,41.5,17.0,66.0,63,5,123,3.2,0.9,5.5,78,0,171,131,38.6,14.0,63.2,
ND,North Dakota,15APR2020,823,44,1603,1454,35.6,21.4,49.7,65,0,132,2.8,1.5,4.2,73,0,159,138,34.7,15.9,53.5,
ND,North Dakota,16APR2020,846,60,1631,1445,37.5,25.5,49.6,69,1,136,3.1,1.9,4.2,83,1,181,129,39.6,24.4,54.8,
ND,North Dakota,17APR2020,903,133,1673,1346,40.1,30.0,50.3,102,0,221,4.5,2.3,6.8,79,0,177,130,37.8,27.1,48.6,
ND,North Dakota,18APR2020,800,79,1521,1459,35.5,24.2,46.7,73,0,147,3.2,2.0,4.5,74,2,166,135,35.4,15.9,55.0,
ND,North Dakota,19APR2020,799,92,1507,1450,35.5,25.8,45.3,70,0,146,3.1,1.7,4.5,79,0,170,130,37.8,13.8,61.7,
ND,North Dakota,20APR2020,839,93,1585,1420,37.1,27.0,47.3,69,0,146,3.1,1.7,4.4,82,0,180,125,39.1,9.4,68.8,
ND,North Dakota,21APR2020,865,69,1661,1365,38.4,27.3,49.4,79,0,175,3.5,1.3,5.8,85,2,185,119,41.3,22.0,60.7,
ND,North Dakota,22APR2020,897,85,1709,1251,40.5,28.0,53.0,54,2,122,2.4,0.9,3.9,87,7,181,110,42.5,24.9,60.1,
ND,North Dakota,23APR2020,820,62,1578,1325,38.2,29.2,47.3,71,0,174,3.3,0.4,6.2,77,0,175,194,28.4,18.4,38.4,
ND,North Dakota,24APR2020,753,97,1409,1459,35.0,26.1,43.9,79,0,173,3.7,1.8,5.5,94,0,204,182,34.6,24.5,44.6,
ND,North Dakota,25APR2020,760,131,1389,1453,34.4,25.5,43.2,74,0,163,3.4,1.4,5.3,78,1,169,198,28.2,20.8,35.6,
ND,North Dakota,26APR2020,744,109,1378,1469,33.6,25.1,42.1,78,1,170,3.5,1.6,5.4,65,0,146,211,23.4,19.8,27.1,
ND,North Dakota,27APR2020,761,111,1411,1452,34.4,26.7,42.0,105,0,247,4.8,1.4,8.2,80,1,171,196,28.9,23.1,34.7,
ND,North Dakota,28APR2020,760,96,1424,1453,34.3,26.2,42.5,90,0,223,4.1,0.2,7.9,76,0,170,200,27.6,25.0,30.1,
ND,North Dakota,29APR2020,783,68,1498,1489,35.7,26.4,45.1,109,0,284,5.0,0.1,10.5,79,0,184,197,29.2,17.7,40.7,
ND,North Dakota,30APR2020,877,132,1622,1428,38.0,28.2,47.9,106,0,264,4.6,0.1,9.1,71,2,159,213,25.0,15.3,34.8,
ND,North Dakota,01MAY2020,844,195,1493,1461,36.6,29.4,43.9,81,0,198,3.5,0.3,6.7,81,0,174,203,28.7,19.2,38.2,
ND,North Dakota,02MAY2020,774,157,1391,1508,33.9,26.8,41.1,62,0,151,2.7,0.2,5.2,81,2,171,196,29.2,21.8,36.6,
ND,North Dakota,03MAY2020,783,141,1424,1499,34.3,26.0,42.6,86,0,196,3.8,1.3,6.2,81,0,181,195,29.4,20.1,38.6,
ND,North Dakota,04MAY2020,822,139,1506,1460,36.0,28.4,43.7,83,0,194,3.6,1.0,6.2,93,2,207,184,33.5,20.6,46.3,
ND,North Dakota,05MAY2020,867,127,1607,1415,38.0,29.2,46.8,125,0,300,5.5,0.9,10.0,94,0,218,182,34.0,15.0,53.0,
ND,North Dakota,06MAY2020,981,184,1777,1302,43.0,35.1,50.8,146,0,358,6.4,0.7,12.1,88,3,200,190,31.9,17.4,46.5,
ND,North Dakota,07MAY2020,1012,171,1853,1281,44.1,34.5,53.7,107,0,259,4.7,0.8,8.6,81,0,192,198,29.0,8.6,49.4,
ND,North Dakota,08MAY2020,936,61,1811,1495,40.9,28.1,53.7,95,0,227,4.1,1.0,7.3,81,0,212,208,29.1,0.0,62.0,
ND,North Dakota,09MAY2020,1013,206,1819,1433,41.8,30.2,53.4,76,0,187,3.1,0.2,6.1,97,0,280,182,33.6,0.0,81.4,
ND,North Dakota,10MAY2020,1101,175,2027,1296,44.6,26.1,63.1,70,15,145,2.8,0.8,4.9,120,26,249,166,43.0,21.6,64.4,
ND,North Dakota,11MAY2020,953,133,1773,1422,40.1,27.3,53.0,58,0,136,2.4,0.6,4.3,92,1,212,195,32.1,11.6,52.5,
ND,North Dakota,12MAY2020,1010,182,1839,1273,42.5,31.2,53.8,34,2,70,1.4,0.6,2.2,97,8,216,182,33.8,19.2,48.5,
ND,North Dakota,13MAY2020,1049,227,1871,1059,46.2,34.7,57.7,55,8,106,2.4,1.4,3.5,95,14,185,143,35.0,24.2,45.8,
ND,North Dakota,14MAY2020,963,112,1814,1320,45.2,34.3,56.1,70,0,170,3.2,0.9,5.5,67,0,160,212,29.5,19.2,39.8,
ND,North Dakota,15MAY2020,1021,120,1923,1261,44.8,32.8,56.7,48,0,108,2.1,0.9,3.3,73,1,154,203,26.1,14.9,37.3,
ND,North Dakota,16MAY2020,809,0,1679,1116,42.5,20.6,64.4,46,0,103,2.4,0.8,4.0,41,1,100,236,14.7,0.3,31.8,
ND,North Dakota,17MAY2020,1017,177,1857,1265,44.6,33.9,55.4,42,0,94,1.8,0.8,2.9,83,2,181,193,30.2,23.7,36.7,
ND,North Dakota,18MAY2020,901,96,1705,1381,39.5,28.9,50.0,54,0,124,2.4,0.7,4.0,87,0,191,190,31.4,21.8,40.9,
ND,North Dakota,19MAY2020,1008,113,1904,1274,44.1,33.6,54.6,66,0,151,2.9,0.7,5.1,98,3,210,178,35.5,26.4,44.6,
ND,North Dakota,20MAY2020,937,157,1717,1319,41.5,30.6,52.4,54,0,123,2.4,0.4,4.4,108,0,229,168,39.1,29.5,48.8,
ND,North Dakota,21MAY2020,1021,23,2019,1286,45.3,31.9,58.6,68,0,167,3.0,0.1,5.9,120,0,268,164,43.3,15.5,71.2,
ND,North Dakota,22MAY2020,1140,138,2142,1242,48.7,35.3,62.2,51,2,125,2.2,0.1,4.4,105,7,205,184,37.0,24.3,49.7,
ND,North Dakota,23MAY2020,1117,86,2149,1265,46.9,32.6,61.2,47,0,104,2.0,0.8,3.1,118,0,253,171,41.0,30.2,51.7,
ND,North Dakota,24MAY2020,1009,86,1932,1366,42.4,29.1,55.6,35,0,78,1.5,0.5,2.5,105,1,222,181,36.3,26.5,46.2,
ND,North Dakota,25MAY2020,1033,67,2000,1342,43.5,29.3,57.7,59,3,127,2.5,0.4,4.6,106,1,224,181,37.0,25.5,48.5,
ND,North Dakota,26MAY2020,1097,201,1993,1008,47.0,36.0,58.0,56,9,120,2.4,0.2,4.7,103,11,222,167,36.0,31.8,40.2,
ND,North Dakota,27MAY2020,960,63,1856,1145,45.6,35.6,55.6,59,1,136,2.8,0.1,5.5,104,0,242,166,38.6,28.7,48.5,
ND,North Dakota,28MAY2020,1022,38,2006,1083,48.6,34.2,62.9,82,0,195,3.9,0.4,7.4,80,0,191,190,29.7,22.0,37.4,
ND,North Dakota,29MAY2020,919,85,1781,1113,43.7,31.0,56.4,60,0,142,2.9,0.0,5.9,85,2,188,185,31.4,19.5,43.4,
ND,North Dakota,30MAY2020,753,0,1538,1549,36.3,25.6,47.1,58,0,122,2.8,0.9,4.7,75,0,171,203,28.0,14.7,41.2,
ND,North Dakota,31MAY2020,702,0,1458,1601,34.1,22.3,45.9,51,0,108,2.5,0.8,4.2,68,0,156,210,25.4,12.5,38.3,
ND,North Dakota,01JUN2020,730,0,1513,1505,36.4,23.6,49.3,45,0,113,2.3,0.3,4.3,66,0,152,213,24.4,12.2,36.7,
ND,North Dakota,02JUN2020,885,0,1828,1350,43.4,30.5,56.2,54,0,135,2.7,0.4,5.1,87,0,199,191,32.2,23.7,40.7,
NE,Nebraska,01APR2020,2185,1032,3339,3086,41.5,33.8,49.1,194,79,310,3.7,2.1,5.2,382,149,615,308,55.4,47.3,63.5,
NE,Nebraska,02APR2020,2212,1056,3367,3063,41.9,34.3,49.5,198,81,316,3.8,2.3,5.3,387,159,615,311,55.4,47.9,63.0,
NE,Nebraska,03APR2020,2088,996,3180,3153,39.8,32.3,47.3,214,92,336,4.1,2.5,5.6,370,145,596,318,53.8,47.3,60.3,
